wavelength,h125_1,h125_2,h125_3,h126_1,h126_2,h126_3,h127_1,h127_2,h127_3,h128_1,h128_2,h128_3,u125_1,u125_2,u125_3,u126_1,u126_2,u126_3,u127_1,u127_2,u127_3,u128_1,u128_2,u128_3,u129_1,u129_2,u129_3,u130_1,u130_2,u130_3,u131_1,u131_2,u131_3,u132_1,u132_2,u132_3,h129_1,h129_2,h129_3,h130_1,h130_2,h130_3,h131_1,Reflection:208,h131_2,Reflection:208,h131_3,Reflection:208,h132_1,Reflection:208,h132_2,Reflection:208,h132_3,Reflection:208,u133_1,Reflection:208,u133_2,Reflection:208,u133_3,Reflection:208,u134_1,Reflection:208,u134_2,Reflection:208,u134_3,Reflection:208,u135_1,Reflection:208,u135_2,Reflection:208,u135_3,Reflection:208,u136_1,Reflection:208,u136_2,Reflection:208,u136_3,Reflection:208,h133_1,Reflection:208,h133_2,Reflection:208,h133_3,Reflection:208,h134_1,Reflection:208,h134_2,Reflection:208,h134_3,Reflection:208,h135_1,Reflection:208,h135_2,Reflection:208,h135_3,Reflection:208,h136_1,Reflection:208,h136_2,Reflection:208,h136_3,Reflection:208,u137_1,Reflection:208,u137_2,Reflection:208,u137_3,Reflection:208,u138_1,Reflection:208,u138_2,Reflection:208,u138_3,Reflection:208,u139_1,Reflection:208,u139_2,Reflection:208,u139_3,Reflection:208,u140_1,Reflection:208,u140_2,Reflection:208,u140_3,Reflection:208,h137_1,Reflection:208,h137_2,Reflection:208,h137_3,Reflection:208,h138_1,Reflection:208,h138_2,Reflection:208,h138_3,Reflection:208,h139_1,Reflection:208,h139_2,Reflection:208,h139_3,Reflection:208,h140_1,Reflection:208,h140_2,Reflection:208,h140_3,Reflection:208,u141_1,Reflection:208,u141_2,Reflection:208,u141_3,Reflection:208,u142_1,Reflection:208,u142_2,Reflection:208,u142_3,Reflection:208,u143_1,Reflection:208,u143_2,Reflection:208,u143_3,Reflection:208,u144_1,Reflection:208,u144_2,Reflection:208,u144_3,Reflection:208,h141_1,Reflection:208,h141_2,Reflection:208,h141_3,Reflection:208,142_1,Reflection:208,142_2,Reflection:208,142_3,Reflection:208,h143_1,Reflection:208,h143_2,Reflection:208,h143_3,Reflection:208,h144_1,Reflection:208,h144_2,Reflection:208,h144_3,Reflection:208,u145_1,Reflection:208,u145_2,Reflection:208,u145_3,Reflection:208,u146_1,Reflection:208,u146_2,Reflection:208,u146_3,Reflection:208,u147_1,Reflection:208,u147_2,Reflection:208,u147_3,Reflection:208,u148_1,Reflection:208,u148_2,Reflection:208,u148_3,Reflection:208,h145_1,Reflection:208,h145_2,Reflection:208,h145_3,Reflection:208,h146_1,Reflection:208,h146_2,Reflection:208,h146_3,Reflection:208,h147_1,Reflection:208,h147_2,Reflection:208,h147_3,Reflection:208,h148_1,Reflection:208,h148_2,Reflection:208,h148_3,Reflection:208
480.666,0.44689,0.4334,0.6048,0.58401,0.6809,0.59546,0.63067,0.65511,0.61438,0.46777,0.70313,0.70237,0.20593,0.2688,0.14755,-0.02206,0.16002,0.08858,0.24275,0.23528,0.25446,0.22722,0.19456,0.02181,0.27915,0.26481,0.29018,0.1837,0.20083,0.21246,0.40998,0.4788,0.45198,0.26719,0.21153,0.34143,0.66809,0.8467,0.91924,0.41194,0.39632,0.54057,0.49611,480.666,0.24606,480.666,0.44647,480.666,0.8125,480.666,0.8254,480.666,0.5118,480.666,0.42161,480.666,0.2598,480.666,0.36255,480.666,0.21153,480.666,0.14407,480.666,0.23104,480.666,0.25709,480.666,0.09876,480.666,0.24725,480.666,0.20711,480.666,0.22748,480.666,0.31343,480.666,0.79044,480.666,0.67208,480.666,0.6882,480.666,0.54897,480.666,0.44375,480.666,0.53021,480.666,0.48652,480.666,0.44783,480.666,0.36383,480.666,0.51554,480.666,0.77466,480.666,0.82557,480.666,0.13748,480.666,0.13419,480.666,0.20712,480.666,0.33295,480.666,0.44524,480.666,0.21182,480.666,0.20759,480.666,0.35588,480.666,0.32844,480.666,0.54129,480.666,0.59804,480.666,0.18578,480.666,0.53828,480.666,0.79116,480.666,0.66138,480.666,0.7266,480.666,0.605,480.666,0.65706,480.666,0.73308,480.666,0.95355,480.666,0.93325,480.666,1.01059,480.666,0.71015,480.666,0.74925,480.666,0.26331,480.666,0.15562,480.666,0.19603,480.666,0.20749,480.666,0.16953,480.666,0.13701,480.666,0.25786,480.666,0.28042,480.666,0.22009,480.666,0.37354,480.666,0.52569,480.666,0.39647,480.666,0.99997,480.666,0.79943,480.666,0.81306,480.666,1.28217,480.666,0.73534,480.666,0.48424,480.666,0.74981,480.666,1.44935,480.666,0.90393,480.666,0.82499,480.666,1.2146,480.666,0.9683,480.666,0.34535,480.666,0.2495,480.666,0.37101,480.666,0.19528,480.666,0.27816,480.666,0.28032,480.666,0.26388,480.666,0.1169,480.666,0.32261,480.666,0.34291,480.666,0.29799,480.666,0.39929,480.666,0.75319,480.666,0.71297,480.666,0.55529,480.666,1.0228,480.666,0.85234,480.666,0.65979,480.666,1.3752,480.666,1.07768,480.666,1.11649,480.666,0.3228,480.666,0.77547,480.666,0.34281,480.666
481.018,0.26932,0.35416,0.58052,0.55588,0.58464,0.5336,0.62365,0.54966,0.53755,0.4649,0.51518,0.66241,0.19465,0.19642,0.0951,0.06424,0.13302,0.12007,0.09392,0.07307,0.15396,0.12562,0.11477,0.13193,0.09098,0.19516,0.22703,0.29909,0.08736,0.20517,0.33634,0.53503,0.36854,0.13563,0.25671,0.3101,0.81679,0.75163,0.9446,0.42975,0.36854,0.42673,0.42034,481.018,0.06895,481.018,0.38864,481.018,0.76348,481.018,0.70227,481.018,0.58253,481.018,0.31422,481.018,0.28034,481.018,0.39831,481.018,0.0724,481.018,0.17372,481.018,0.26259,481.018,0.20231,481.018,0.19339,481.018,0.20062,481.018,0.27521,481.018,0.25368,481.018,0.28505,481.018,0.70933,481.018,0.60011,481.018,0.73313,481.018,0.56824,481.018,0.37787,481.018,0.44203,481.018,0.43102,481.018,0.49492,481.018,0.4036,481.018,0.48399,481.018,0.74885,481.018,0.87599,481.018,0.36474,481.018,0.16749,481.018,0.15183,481.018,0.23492,481.018,0.33294,481.018,0.34748,481.018,0.09111,481.018,0.101,481.018,0.24238,481.018,0.476,481.018,0.46667,481.018,0.18437,481.018,0.55657,481.018,0.57327,481.018,0.50267,481.018,0.55545,481.018,0.58697,481.018,0.6267,481.018,0.73349,481.018,0.89408,481.018,0.87692,481.018,0.93129,481.018,0.94351,481.018,0.68835,481.018,0.19417,481.018,0.17533,481.018,0.11993,481.018,0.16115,481.018,0.25031,481.018,0.19417,481.018,0.12012,481.018,0.36931,481.018,0.30048,481.018,0.23044,481.018,0.49334,481.018,0.37257,481.018,0.86106,481.018,0.76351,481.018,0.83971,481.018,0.99041,481.018,0.73871,481.018,0.52235,481.018,0.84409,481.018,1.36224,481.018,0.66876,481.018,0.83365,481.018,0.95768,481.018,1.01466,481.018,0.26514,481.018,0.23268,481.018,0.29358,481.018,0.24751,481.018,0.06565,481.018,0.10809,481.018,0.19025,481.018,0.1384,481.018,0.24406,481.018,0.16423,481.018,0.23007,481.018,0.30971,481.018,0.72211,481.018,0.52701,481.018,0.43021,481.018,0.90163,481.018,0.8772,481.018,0.56674,481.018,1.35431,481.018,1.07994,481.018,1.05728,481.018,0.19799,481.018,0.65468,481.018,0.52374,481.018
481.37,0.40274,0.41203,0.47024,0.52639,0.65052,0.62956,0.5716,0.59133,0.64,0.64132,0.54842,0.89756,0.25608,0.36172,0.0522,-0.00691,0.21424,0.13844,0.26019,0.2569,0.26496,0.13466,0.26217,0.02244,0.20996,0.31445,0.15751,0.30294,0.2472,0.23742,0.27491,0.43497,0.41688,0.1326,0.3207,0.36633,0.56577,0.6599,0.96826,0.42675,0.30508,0.43431,0.43333,481.37,0.13318,481.37,0.34577,481.37,0.69779,481.37,0.80105,481.37,0.67609,481.37,0.36904,481.37,0.35695,481.37,0.35391,481.37,0.27598,481.37,0.25797,481.37,0.04628,481.37,0.20043,481.37,0.15094,481.37,0.26455,481.37,0.24145,481.37,0.23619,481.37,0.37603,481.37,0.70536,481.37,0.56305,481.37,0.76545,481.37,0.46744,481.37,0.47731,481.37,0.45717,481.37,0.51216,481.37,0.40496,481.37,0.25781,481.37,0.49161,481.37,0.79266,481.37,0.88145,481.37,0.16666,481.37,0.14141,481.37,0.15537,481.37,0.18723,481.37,0.43654,481.37,0.3157,481.37,0.09265,481.37,0.24343,481.37,0.22984,481.37,0.44958,481.37,0.48447,481.37,0.33434,481.37,0.58622,481.37,0.64526,481.37,0.58016,481.37,0.60569,481.37,0.80128,481.37,0.75665,481.37,0.7516,481.37,0.81275,481.37,0.87079,481.37,1.00366,481.37,0.89081,481.37,0.72478,481.37,0.10597,481.37,0.12268,481.37,0.0843,481.37,0.08228,481.37,0.06722,481.37,0.24407,481.37,0.16088,481.37,0.14913,481.37,0.17686,481.37,0.19899,481.37,0.49164,481.37,0.47851,481.37,0.85812,481.37,0.79586,481.37,0.82093,481.37,1.13681,481.37,0.58043,481.37,0.48346,481.37,0.82083,481.37,1.2987,481.37,0.77015,481.37,0.7841,481.37,1.04581,481.37,1.03286,481.37,0.21258,481.37,0.23645,481.37,0.31258,481.37,0.3157,481.37,0.24683,481.37,0.22543,481.37,0.24169,481.37,0.18035,481.37,0.30202,481.37,0.3145,481.37,0.26033,481.37,0.41662,481.37,0.68309,481.37,0.58943,481.37,0.40743,481.37,0.9392,481.37,1.00476,481.37,0.54627,481.37,1.23065,481.37,1.16913,481.37,1.09833,481.37,0.25812,481.37,0.66225,481.37,0.50247,481.37
481.722,0.52395,0.44306,0.5753,0.58011,0.71643,0.77267,0.69945,0.58713,0.61848,0.53097,0.63203,0.76842,0.14195,0.22202,0.21769,-0.10089,0.13827,0.23933,0.13166,0.21068,0.33099,0.20553,0.27859,0.19337,0.23329,0.23516,0.25957,0.15843,0.23369,0.26185,0.28732,0.49849,0.3447,0.17998,0.26618,0.33368,0.65447,0.86025,0.99273,0.3976,0.45441,0.49261,0.49424,481.722,0.02775,481.722,0.29499,481.722,0.88613,481.722,0.88547,481.722,0.54591,481.722,0.33638,481.722,0.28781,481.722,0.26389,481.722,0.25834,481.722,0.35148,481.722,0.25753,481.722,0.25777,481.722,0.24651,481.722,0.21696,481.722,0.27369,481.722,0.37164,481.722,0.3407,481.722,0.70818,481.722,0.5917,481.722,0.74565,481.722,0.55815,481.722,0.47914,481.722,0.50355,481.722,0.3727,481.722,0.39033,481.722,0.46102,481.722,0.45939,481.722,0.81838,481.722,0.84254,481.722,0.24933,481.722,0.2534,481.722,0.31196,481.722,0.21318,481.722,0.31394,481.722,0.38443,481.722,0.16059,481.722,0.1398,481.722,0.34042,481.722,0.49017,481.722,0.71103,481.722,0.55026,481.722,0.62608,481.722,0.70588,481.722,0.51601,481.722,0.82164,481.722,0.69458,481.722,0.83574,481.722,0.77727,481.722,1.04133,481.722,0.96976,481.722,1.06148,481.722,0.77257,481.722,0.7104,481.722,0.19972,481.722,0.2552,481.722,0.22177,481.722,0.09109,481.722,0.13845,481.722,0.37467,481.722,0.04121,481.722,0.18725,481.722,0.2449,481.722,0.39248,481.722,0.5865,481.722,0.26849,481.722,0.88354,481.722,0.81794,481.722,0.83249,481.722,1.05371,481.722,0.76643,481.722,0.52207,481.722,0.85408,481.722,1.50366,481.722,0.86059,481.722,0.93939,481.722,1.0538,481.722,1.02226,481.722,0.3538,481.722,0.2327,481.722,0.29894,481.722,0.29189,481.722,0.18797,481.722,0.17848,481.722,0.23062,481.722,0.16881,481.722,0.24662,481.722,0.29217,481.722,0.32849,481.722,0.32036,481.722,0.80239,481.722,0.46296,481.722,0.41543,481.722,1.19758,481.722,0.88472,481.722,0.71112,481.722,1.3297,481.722,1.25469,481.722,1.09826,481.722,0.35669,481.722,0.68211,481.722,0.5321,481.722
482.074,0.50354,0.40605,0.58483,0.63194,0.68763,0.57472,0.50274,0.522,0.51943,0.49375,0.58925,0.87998,0.15624,0.17205,0.10231,0.06773,0.12181,0.13385,0.18079,0.20326,0.23424,0.11604,0.19813,0.10665,0.20752,0.30052,0.20383,0.19042,0.22974,0.15857,0.44424,0.49135,0.35429,0.25013,0.16667,0.27926,0.52786,0.81105,0.82317,0.44994,0.33888,0.48685,0.54238,482.074,0.06195,482.074,0.31312,482.074,0.85831,482.074,0.84098,482.074,0.55081,482.074,0.36921,482.074,0.34715,482.074,0.39168,482.074,0.2206,482.074,0.17606,482.074,0.20439,482.074,0.20334,482.074,0.35148,482.074,0.26979,482.074,0.25751,482.074,0.2421,482.074,0.29515,482.074,0.7373,482.074,0.68699,482.074,0.76258,482.074,0.61677,482.074,0.40813,482.074,0.59775,482.074,0.33174,482.074,0.47746,482.074,0.30044,482.074,0.4619,482.074,0.78015,482.074,0.87452,482.074,0.20323,482.074,0.13019,482.074,0.23934,482.074,0.43437,482.074,0.31693,482.074,0.33797,482.074,0.16132,482.074,0.24211,482.074,0.29026,482.074,0.50794,482.074,0.49189,482.074,0.37605,482.074,0.47227,482.074,0.73221,482.074,0.46496,482.074,0.7694,482.074,0.65115,482.074,0.68058,482.074,0.84689,482.074,0.91484,482.074,0.8699,482.074,1.04744,482.074,0.78518,482.074,0.89219,482.074,0.15855,482.074,0.15766,482.074,0.313,482.074,0.18976,482.074,0.15516,482.074,0.30123,482.074,0.21045,482.074,0.25183,482.074,0.24737,482.074,0.33592,482.074,0.51026,482.074,0.44186,482.074,0.92893,482.074,0.70582,482.074,0.99412,482.074,1.18531,482.074,0.71063,482.074,0.55939,482.074,0.83993,482.074,1.41957,482.074,0.96192,482.074,1.04539,482.074,0.99278,482.074,1.08293,482.074,0.43901,482.074,0.16685,482.074,0.3221,482.074,0.36223,482.074,0.1812,482.074,0.17327,482.074,0.23756,482.074,0.23364,482.074,0.35893,482.074,0.26833,482.074,0.38693,482.074,0.40744,482.074,0.75896,482.074,0.47682,482.074,0.50553,482.074,1.02337,482.074,0.93437,482.074,0.61611,482.074,1.39915,482.074,1.15534,482.074,1.15222,482.074,0.24354,482.074,0.82433,482.074,0.5593,482.074
482.426,0.3347,0.38885,0.24582,0.58366,0.66083,0.69235,0.44456,0.55018,0.59545,0.3905,0.57706,0.6606,0.24228,0.09556,0.08259,0.02358,0.06648,0.06947,0.12676,0.18146,0.28849,0.0822,0.14499,-0.02004,0.18939,0.02271,0.17195,0.13368,0.11937,0.25588,0.29674,0.52016,0.32684,0.1934,0.211,0.25462,0.57478,0.65973,0.70681,0.36519,0.30044,0.44283,0.33124,482.426,0.11851,482.426,0.4349,482.426,0.63561,482.426,0.68653,482.426,0.57588,482.426,0.28739,482.426,0.22303,482.426,0.34586,482.426,0.09281,482.426,0.21768,482.426,0.13603,482.426,0.10483,482.426,0.18829,482.426,0.1523,482.426,0.25721,482.426,0.20315,482.426,0.15827,482.426,0.57871,482.426,0.57344,482.426,0.68142,482.426,0.48456,482.426,0.3758,482.426,0.43325,482.426,0.25195,482.426,0.42107,482.426,0.29297,482.426,0.41839,482.426,0.8797,482.426,0.74956,482.426,0.21477,482.426,0.09052,482.426,0.21521,482.426,0.37257,482.426,0.3045,482.426,0.27174,482.426,0.12125,482.426,0.11368,482.426,0.25281,482.426,0.44521,482.426,0.47163,482.426,0.30934,482.426,0.48466,482.426,0.62863,482.426,0.4873,482.426,0.65267,482.426,0.54014,482.426,0.75094,482.426,0.67566,482.426,0.92028,482.426,0.84349,482.426,0.9061,482.426,0.76266,482.426,0.60486,482.426,0.2411,482.426,0.17118,482.426,0.07379,482.426,0.13948,482.426,0.21944,482.426,0.03399,482.426,0.01761,482.426,0.2698,482.426,0.10197,482.426,0.21477,482.426,0.5264,482.426,0.36306,482.426,0.79048,482.426,0.74909,482.426,0.9422,482.426,1.08309,482.426,0.57633,482.426,0.54956,482.426,0.76177,482.426,1.42431,482.426,0.67935,482.426,0.81109,482.426,1.07332,482.426,0.92987,482.426,0.19962,482.426,0.04077,482.426,0.31806,482.426,0.21116,482.426,0.09299,482.426,0.31339,482.426,0.13032,482.426,0.2293,482.426,0.26989,482.426,0.23678,482.426,0.28204,482.426,0.23749,482.426,0.69873,482.426,0.37644,482.426,0.35689,482.426,1.04857,482.426,0.9297,482.426,0.63515,482.426,1.19563,482.426,1.00138,482.426,0.99829,482.426,0.17567,482.426,0.48431,482.426,0.40154,482.426
482.777,0.36109,0.3761,0.54937,0.53903,0.50465,0.61299,0.51337,0.43871,0.59549,0.45115,0.47526,0.71347,0.29079,0.07217,0.11285,-0.0028,0.18898,0.07746,0.19015,0.21441,0.23075,0.16347,0.27788,0.01625,0.17125,0.23775,0.21496,0.14598,0.17164,0.2246,0.21776,0.44508,0.4541,0.2113,0.15904,0.23207,0.65343,0.64293,0.80275,0.44602,0.3222,0.47806,0.37384,482.777,-0.03826,482.777,0.31964,482.777,0.76464,482.777,0.70429,482.777,0.54875,482.777,0.26574,482.777,0.23067,482.777,0.37711,482.777,0.09558,482.777,0.30128,482.777,0.09231,482.777,0.10126,482.777,0.20625,482.777,0.10468,482.777,0.25828,482.777,0.33916,482.777,0.24622,482.777,0.66852,482.777,0.56501,482.777,0.88589,482.777,0.55793,482.777,0.41545,482.777,0.48848,482.777,0.38123,482.777,0.46149,482.777,0.29366,482.777,0.40285,482.777,0.76107,482.777,0.75298,482.777,0.27336,482.777,0.34648,482.777,0.36655,482.777,0.33704,482.777,0.17601,482.777,0.20335,482.777,0.07485,482.777,0.10202,482.777,0.3412,482.777,0.45551,482.777,0.52023,482.777,0.34137,482.777,0.49427,482.777,0.76451,482.777,0.5924,482.777,0.64138,482.777,0.62909,482.777,0.55658,482.777,0.72627,482.777,0.81297,482.777,0.85935,482.777,0.96933,482.777,0.69546,482.777,0.7273,482.777,0.15939,482.777,0.11284,482.777,0.06975,482.777,0.16476,482.777,0.11318,482.777,0.22723,482.777,0.12253,482.777,0.31913,482.777,0.17497,482.777,0.17782,482.777,0.49237,482.777,0.45923,482.777,0.77818,482.777,0.6849,482.777,0.84836,482.777,1.03527,482.777,0.57605,482.777,0.53174,482.777,0.64198,482.777,1.29305,482.777,0.77836,482.777,0.73198,482.777,1.01874,482.777,0.85286,482.777,0.21694,482.777,0.09683,482.777,0.31255,482.777,0.24627,482.777,0.14261,482.777,0.19859,482.777,0.12945,482.777,0.13672,482.777,0.37183,482.777,0.35868,482.777,0.27439,482.777,0.27076,482.777,0.61879,482.777,0.39208,482.777,0.45179,482.777,1.03596,482.777,0.85823,482.777,0.56185,482.777,1.32031,482.777,1.05466,482.777,1.03363,482.777,0.28062,482.777,0.74729,482.777,0.46935,482.777
483.129,0.48581,0.40701,0.45292,0.59426,0.65142,0.56646,0.51462,0.48257,0.55529,0.47025,0.47811,0.75594,0.15367,0.1824,0.27321,-0.07425,0.2451,0.13711,0.0503,0.21729,0.2421,0.09782,0.21606,0.18864,0.29779,0.27984,0.2659,0.22469,0.16507,0.14235,0.31057,0.49505,0.33391,0.21421,0.20189,0.27298,0.62623,0.71812,0.86779,0.44668,0.28954,0.47225,0.42573,483.129,0.08165,483.129,0.22292,483.129,0.71789,483.129,0.6384,483.129,0.54104,483.129,0.27553,483.129,0.28269,483.129,0.20589,483.129,0.06386,483.129,0.15667,483.129,0.18263,483.129,0.16191,483.129,0.25604,483.129,0.09752,483.129,0.00809,483.129,0.24595,483.129,0.25989,483.129,0.71882,483.129,0.56576,483.129,0.76896,483.129,0.47372,483.129,0.41887,483.129,0.52448,483.129,0.34924,483.129,0.4275,483.129,0.4104,483.129,0.46432,483.129,0.74269,483.129,0.89613,483.129,0.23618,483.129,0.19209,483.129,0.35028,483.129,0.34986,483.129,0.3823,483.129,0.3573,483.129,0.06857,483.129,0.10366,483.129,0.2937,483.129,0.47115,483.129,0.45164,483.129,0.32811,483.129,0.49581,483.129,0.7111,483.129,0.6189,483.129,0.68927,483.129,0.45249,483.129,0.65331,483.129,0.75955,483.129,0.92887,483.129,0.91312,483.129,1.0452,483.129,0.84275,483.129,0.84549,483.129,0.17138,483.129,0.21024,483.129,0.04982,483.129,0.20407,483.129,0.09553,483.129,0.1837,483.129,0.16504,483.129,0.06917,483.129,0.15939,483.129,0.22522,483.129,0.58843,483.129,0.3502,483.129,0.95198,483.129,0.75013,483.129,0.8954,483.129,1.02688,483.129,0.61779,483.129,0.47535,483.129,0.73506,483.129,1.32983,483.129,0.88093,483.129,0.88024,483.129,1.23241,483.129,1.02859,483.129,0.23789,483.129,0.17934,483.129,0.37768,483.129,0.27512,483.129,0.08355,483.129,0.04991,483.129,0.20065,483.129,0.17086,483.129,0.22402,483.129,0.26169,483.129,0.37691,483.129,0.44316,483.129,0.65871,483.129,0.4988,483.129,0.4661,483.129,1.00976,483.129,0.90379,483.129,0.54212,483.129,1.39788,483.129,1.03373,483.129,1.11976,483.129,0.2735,483.129,0.65708,483.129,0.50128,483.129
483.481,0.44156,0.48298,0.63282,0.64217,0.76785,0.59529,0.60737,0.60615,0.55752,0.47363,0.53974,0.74574,0.24886,0.30152,0.30843,0.07872,0.32447,0.15471,0.38397,0.3408,0.38351,0.23024,0.30433,0.09369,0.22568,0.29187,0.30486,0.27637,0.22485,0.22918,0.37447,0.57226,0.54825,0.29643,0.25752,0.28875,0.70167,0.91269,0.93267,0.52211,0.41816,0.54369,0.50387,483.481,0.21185,483.481,0.4424,483.481,0.85288,483.481,0.76717,483.481,0.63708,483.481,0.3946,483.481,0.22173,483.481,0.42561,483.481,0.11527,483.481,0.29073,483.481,0.1826,483.481,0.13176,483.481,0.21368,483.481,0.23115,483.481,0.31071,483.481,0.33381,483.481,0.3427,483.481,0.86352,483.481,0.68822,483.481,0.82667,483.481,0.48434,483.481,0.44118,483.481,0.56725,483.481,0.40045,483.481,0.43754,483.481,0.40486,483.481,0.54437,483.481,0.83845,483.481,0.82325,483.481,0.27313,483.481,0.37457,483.481,0.38067,483.481,0.36533,483.481,0.43542,483.481,0.42016,483.481,0.34584,483.481,0.25042,483.481,0.38431,483.481,0.53152,483.481,0.45796,483.481,0.36143,483.481,0.56135,483.481,0.73109,483.481,0.61812,483.481,0.65524,483.481,0.71914,483.481,0.66846,483.481,0.86854,483.481,0.95617,483.481,1.01108,483.481,1.11608,483.481,0.8777,483.481,0.76651,483.481,0.34728,483.481,0.17559,483.481,0.18762,483.481,0.27389,483.481,0.23017,483.481,0.32152,483.481,0.34237,483.481,0.26915,483.481,0.32999,483.481,0.33279,483.481,0.60558,483.481,0.49313,483.481,1.01837,483.481,0.75617,483.481,0.96371,483.481,1.16167,483.481,0.76617,483.481,0.4855,483.481,0.8199,483.481,1.36938,483.481,0.93854,483.481,0.93108,483.481,1.20921,483.481,1.03591,483.481,0.27347,483.481,0.25483,483.481,0.44982,483.481,0.43372,483.481,0.29559,483.481,0.28127,483.481,0.20949,483.481,0.28169,483.481,0.32076,483.481,0.38787,483.481,0.37855,483.481,0.51058,483.481,0.78905,483.481,0.47075,483.481,0.54143,483.481,1.05388,483.481,0.9788,483.481,0.70753,483.481,1.34591,483.481,1.1454,483.481,0.98108,483.481,0.24635,483.481,0.85931,483.481,0.53016,483.481
483.832,0.35906,0.33906,0.44559,0.48654,0.64987,0.52129,0.45747,0.49997,0.61446,0.47754,0.56769,0.73228,0.23925,0.20893,0.14364,0.01859,0.1474,0.15611,0.1792,0.10896,0.17167,0.18222,0.09834,0.0166,0.15773,0.28809,0.1024,0.21166,0.2903,0.31929,0.19122,0.35847,0.35522,0.25474,0.10129,0.19653,0.63283,0.74917,0.80635,0.38178,0.40126,0.50779,0.32984,483.832,0.16673,483.832,0.34807,483.832,0.67341,483.832,0.80974,483.832,0.47924,483.832,0.25563,483.832,0.19757,483.832,0.28337,483.832,0.10247,483.832,0.20553,483.832,0.12062,483.832,0.19521,483.832,0.17912,483.832,0.27046,483.832,0.2993,483.832,0.2273,483.832,0.23593,483.832,0.66013,483.832,0.62214,483.832,0.75773,483.832,0.50211,483.832,0.35161,483.832,0.546,483.832,0.3581,483.832,0.37639,483.832,0.27503,483.832,0.4695,483.832,0.74438,483.832,0.74379,483.832,0.27725,483.832,0.29553,483.832,0.23663,483.832,0.24018,483.832,0.34038,483.832,0.33343,483.832,0.06495,483.832,0.23125,483.832,0.25872,483.832,0.46862,483.832,0.38092,483.832,0.27477,483.832,0.43288,483.832,0.57742,483.832,0.51214,483.832,0.54837,483.832,0.5684,483.832,0.71219,483.832,0.7222,483.832,0.95999,483.832,0.89578,483.832,1.00227,483.832,0.73776,483.832,0.69672,483.832,0.16696,483.832,0.11848,483.832,0.1898,483.832,0.16282,483.832,0.06586,483.832,0.20006,483.832,0.18864,483.832,0.16349,483.832,0.20039,483.832,0.04956,483.832,0.48003,483.832,0.44967,483.832,0.79567,483.832,0.72237,483.832,0.79658,483.832,1.11694,483.832,0.69507,483.832,0.59181,483.832,0.82298,483.832,1.36606,483.832,0.77731,483.832,0.86269,483.832,1.13291,483.832,0.97033,483.832,0.2233,483.832,0.17466,483.832,0.33856,483.832,0.34137,483.832,0.14826,483.832,0.13031,483.832,0.20585,483.832,0.16514,483.832,0.20593,483.832,0.30058,483.832,0.2703,483.832,0.28933,483.832,0.72138,483.832,0.46887,483.832,0.36445,483.832,0.96934,483.832,0.88015,483.832,0.62722,483.832,1.29019,483.832,1.0759,483.832,0.98299,483.832,0.16771,483.832,0.57154,483.832,0.50701,483.832
484.184,0.38941,0.43273,0.54054,0.57758,0.63178,0.51731,0.51724,0.48802,0.52893,0.53945,0.59365,0.63039,0.23806,0.29218,0.17144,-0.00847,0.18685,0.14171,0.38196,0.27619,0.2401,0.10796,0.17334,0.13448,0.27305,0.34836,0.27904,0.24346,0.22666,0.31614,0.36932,0.51622,0.42067,0.1821,0.24989,0.41782,0.59387,0.87385,0.83463,0.41424,0.37743,0.55654,0.39321,484.184,0.13703,484.184,0.40891,484.184,0.84675,484.184,0.68488,484.184,0.54463,484.184,0.32557,484.184,0.2038,484.184,0.38809,484.184,0.19029,484.184,0.28882,484.184,0.28189,484.184,0.28094,484.184,0.18554,484.184,0.14974,484.184,0.31271,484.184,0.25427,484.184,0.21256,484.184,0.58817,484.184,0.6008,484.184,0.78649,484.184,0.47261,484.184,0.3084,484.184,0.53126,484.184,0.51819,484.184,0.3645,484.184,0.29803,484.184,0.42279,484.184,0.70081,484.184,0.79489,484.184,0.26386,484.184,0.15621,484.184,0.29571,484.184,0.35818,484.184,0.35515,484.184,0.27885,484.184,0.20836,484.184,0.25371,484.184,0.30971,484.184,0.49252,484.184,0.56162,484.184,0.40812,484.184,0.67984,484.184,0.73379,484.184,0.57619,484.184,0.67886,484.184,0.68819,484.184,0.73748,484.184,0.8417,484.184,0.87526,484.184,0.8209,484.184,1.10048,484.184,0.84399,484.184,0.71693,484.184,0.22023,484.184,0.27705,484.184,0.15113,484.184,0.17684,484.184,0.15817,484.184,0.15473,484.184,0.02554,484.184,0.26264,484.184,0.26378,484.184,0.2154,484.184,0.41344,484.184,0.39518,484.184,0.85283,484.184,0.73707,484.184,0.80526,484.184,1.2336,484.184,0.75983,484.184,0.68516,484.184,0.78422,484.184,1.32947,484.184,0.84513,484.184,0.81697,484.184,1.05685,484.184,0.86454,484.184,0.33624,484.184,0.29072,484.184,0.44111,484.184,0.24872,484.184,0.11396,484.184,0.13418,484.184,0.19583,484.184,0.10708,484.184,0.33345,484.184,0.30136,484.184,0.34868,484.184,0.26141,484.184,0.6326,484.184,0.38667,484.184,0.53747,484.184,1.02336,484.184,0.95476,484.184,0.65471,484.184,1.48232,484.184,1.07903,484.184,1.04211,484.184,0.2524,484.184,0.62843,484.184,0.49907,484.184
